0,8303,15762172,1247,850,0,0,39,2,0.0,2,1,0,179451.42
1,6476,15566030,2372,497,1,1,41,5,80542.81,1,0,0,88729.22
0,9507,15661380,2451,682,0,1,69,6,0.0,2,0,1,149604.18
1,3181,15750447,1870,678,0,0,60,10,117738.81,1,1,0,147489.76
1,558,15634844,1616,598,1,1,41,3,91536.93,1,1,0,191468.78
1,2240,15648577,1943,493,0,0,31,3,0.0,1,1,1,176570.28
0,4719,15675787,2044,505,0,1,26,8,112972.57,1,1,0,145011.62
0,3766,15730273,1902,841,0,1,27,8,0.0,1,1,0,171922.72
0,7134,15731166,1471,743,0,0,30,1,127023.39,1,1,1,138780.89
0,6755,15688085,2466,627,2,0,28,3,157597.61,1,0,1,34097.22
0,1031,15681174,2613,730,0,1,39,1,116537.6,1,0,0,145679.6
0,8806,15758546,1754,850,2,1,39,8,0.0,2,1,1,37090.44
0,5435,15638803,660,733,2,0,32,5,0.0,2,1,0,131625.14
0,3188,15713912,1704,516,2,0,45,8,109044.3,1,0,1,115818.16
0,5122,15708422,1101,677,2,0,35,0,0.0,2,0,0,76637.38
0,9681,15655335,179,590,0,1,36,1,0.0,2,1,0,48876.84
0,7694,15602043,305,770,1,0,46,5,141788.63,2,0,0,164967.21
0,5797,15674254,1247,554,2,0,45,4,0.0,2,1,1,193412.05
0,2437,15592645,888,704,2,1,37,4,0.0,2,0,0,25684.93
0,5134,15668104,1247,479,2,1,37,6,118433.94,1,0,1,160060.9
0,5248,15584271,660,633,0,1,59,5,0.0,1,1,1,137273.97
0,1679,15569178,1250,570,0,0,18,4,82767.42,1,1,0,71811.9
0,880,15697497,2161,518,0,0,45,9,105525.65,2,1,1,73418.29
1,82,15663706,1378,777,0,0,32,2,0.0,1,1,0,136458.19
0,8572,15795290,1728,767,0,0,42,2,133616.39,1,1,0,28615.8
0,9098,15606901,937,728,0,1,43,7,0.0,2,1,0,40023.7
0,5914,15639530,310,679,2,1,42,2,0.0,1,1,1,168294.27
0,7692,15791045,259,568,0,0,38,3,132951.92,1,0,1,124486.28
0,653,15711889,1501,668,0,1,42,3,150461.07,1,1,0,108139.23
0,2076,15741385,858,710,1,1,45,9,108231.37,1,1,1,188574.08
1,2415,15806027,1730,556,0,0,52,9,0.0,1,1,0,175149.2
0,7406,15704315,2307,556,0,1,34,8,163757.06,1,1,1,104000.06
1,3239,15588080,893,675,0,1,54,6,0.0,1,1,0,110273.84
0,2866,15590228,949,715,0,1,21,6,76467.16,1,1,1,173511.72
0,5626,15663234,231,508,0,0,60,7,143262.04,1,1,1,129562.74
0,1871,15782574,2466,624,2,1,33,6,0.0,2,0,0,76551.7
0,2639,15698619,268,593,0,1,43,9,0.0,2,1,1,76357.43
0,8978,15626628,2353,631,2,0,31,2,88161.85,2,1,0,127630.88
0,4195,15660524,1104,572,1,0,54,9,97382.53,1,1,1,195771.95
0,4692,15758050,1482,622,2,1,37,4,0.0,2,1,0,4459.5
1,1194,15779947,2312,363,2,0,28,6,146098.43,3,1,0,100615.14
0,4916,15594409,197,710,0,1,45,1,0.0,2,1,1,36154.66
1,5684,15651664,2506,615,0,0,61,1,104267.7,1,1,0,62845.64
0,6613,15615938,807,502,0,0,64,3,139663.37,1,0,1,100995.11
0,7444,15707042,626,634,0,0,24,2,87413.19,1,1,0,63340.65
0,2266,15734628,1451,623,0,0,35,5,0.0,2,1,0,101192.08
0,5740,15695872,797,712,0,0,30,1,89571.59,1,1,1,177613.19
0,1343,15640268,114,652,2,1,71,4,0.0,1,1,1,120107.1
1,6256,15589017,473,547,1,1,55,4,111362.76,3,1,0,16922.28
1,8485,15601012,3,802,0,0,60,3,92887.06,1,1,0,39473.63
0,1653,15675501,2539,616,0,1,59,5,153861.1,1,1,1,17699.48
0,4781,15680046,1826,711,2,1,36,8,0.0,2,1,0,55207.41
0,7310,15793317,970,547,2,0,22,7,141287.15,1,1,0,118142.79
1,1145,15694821,992,765,1,1,43,4,148962.76,1,0,1,173878.87
0,1534,15769818,1644,850,0,0,37,3,212778.2,1,0,1,69372.88
0,5179,15794849,26,850,1,1,22,7,91560.58,2,0,0,10541.38
1,7559,15642098,564,622,2,0,36,0,108960.0,2,1,0,111180.3
0,5403,15745624,1576,828,0,1,37,4,0.0,2,1,0,94845.45
0,4637,15630709,373,619,1,0,31,2,56116.3,2,0,0,2181.94
1,2521,15751561,1599,498,1,1,61,7,102453.26,1,1,0,187247.56
0,8528,15586931,1118,694,2,1,39,3,0.0,1,1,1,95625.03
0,7969,15712068,2459,592,2,1,45,8,84692.5,1,0,1,67214.02
0,9270,15705383,2167,642,0,1,35,4,125476.31,1,1,1,91775.51
1,2006,15725835,2491,785,1,0,32,3,124493.03,2,0,1,52583.79
1,1368,15627232,1188,608,1,1,44,7,114203.47,1,1,1,77830.36
0,3631,15782456,1793,656,0,1,46,9,143267.14,2,0,0,193099.43
0,2082,15809143,2497,456,1,1,32,9,133060.63,1,1,1,125167.92
0,8599,15624424,1883,678,2,0,49,1,0.0,2,1,1,102472.9
0,4206,15670103,637,565,0,0,38,5,126645.13,1,1,1,168303.55
0,6925,15799924,2106,668,2,1,43,1,147167.25,1,0,0,141679.73
1,7009,15638610,1241,635,1,0,65,5,117325.54,1,1,0,155799.86
1,2081,15813412,154,721,0,0,55,3,44020.89,1,1,0,65864.4
0,8931,15665759,2084,724,0,0,69,5,117866.92,1,1,1,62280.91
0,2622,15760102,2567,551,0,0,36,5,0.0,1,1,0,183479.12
0,4136,15789874,2460,712,0,0,29,3,87375.78,2,0,0,166194.53
1,574,15607312,386,648,2,0,49,10,0.0,2,1,1,159835.78
0,4600,15624451,1106,641,0,0,38,3,0.0,2,1,0,116466.19
0,5223,15724719,1196,550,0,0,22,7,139096.85,1,1,0,129890.94
0,4839,15582335,296,556,0,0,40,9,129860.37,1,0,0,17992.94
1,9318,15585249,1623,741,0,1,42,6,106036.52,1,1,0,194686.78
0,8167,15769783,57,542,2,1,37,8,0.0,1,1,1,807.06
0,1919,15744105,1279,768,0,0,28,3,109118.05,2,0,1,50911.41
1,1219,15730038,652,706,0,0,23,5,0.0,1,0,0,164128.41
1,4346,15584536,145,720,1,1,46,3,97042.6,1,1,1,133516.51
0,2993,15786993,1447,810,0,0,51,5,0.0,2,0,1,184524.74
0,9623,15618750,1940,590,0,1,31,8,112211.61,1,1,0,26261.42
0,263,15686776,2066,557,0,0,32,6,184686.41,2,1,0,14956.44
0,9956,15611338,1221,714,2,1,29,4,0.0,2,1,1,37605.9
0,9353,15610090,978,667,0,1,40,8,72945.29,2,1,0,98931.5
0,7977,15659656,1888,849,0,1,35,4,110837.73,1,0,0,126419.8
0,2212,15641850,1931,717,0,1,40,0,98241.04,1,1,0,110887.14
0,3465,15689031,1685,697,2,0,37,7,168066.87,1,1,0,35450.53
0,3461,15641662,730,470,1,1,39,5,117469.91,2,0,0,63705.9
1,6565,15737104,1355,652,1,0,47,0,126597.89,2,1,1,38798.79
0,2641,15622117,838,625,2,0,31,8,0.0,2,1,0,151843.54
0,8837,15662483,1278,850,0,1,43,7,0.0,2,1,1,173851.11
0,1278,15721719,345,743,0,1,42,7,77002.2,2,1,1,80428.42
0,8448,15792627,2015,765,2,0,33,5,84557.82,1,1,1,69039.43
0,7107,15723989,363,646,0,1,40,5,93680.43,2,1,1,179473.26
0,810,15778463,1148,657,0,0,37,6,95845.6,1,1,0,122218.23
1,3111,15707596,502,546,1,0,74,8,114888.74,2,1,1,66732.63
0,6302,15683183,2440,766,1,0,45,6,97652.96,1,1,0,127332.33
0,1386,15672756,1619,716,0,0,35,8,112808.18,1,0,1,17848.3
0,3848,15667889,30,611,0,0,37,6,0.0,2,1,0,110782.88
0,5691,15676707,2186,577,2,0,39,4,0.0,2,1,0,91366.42
0,7285,15706464,2497,667,2,1,35,4,97585.32,2,0,0,57213.46
1,4083,15669301,2058,778,1,0,29,6,150358.97,1,1,0,62454.01
0,1545,15618926,1760,520,2,1,43,7,0.0,2,1,1,36202.74
1,8863,15769246,1408,813,1,1,59,2,135078.41,1,1,0,187636.06
1,8123,15603749,855,564,0,0,53,2,45472.28,1,1,1,41055.71
0,5421,15583462,937,695,0,1,28,5,171069.39,2,1,1,88689.4
0,747,15787619,1099,844,0,1,18,2,160980.03,1,0,0,145936.28
0,3380,15637178,1625,803,2,0,45,7,0.0,2,1,1,128378.04
0,4406,15617655,1067,564,2,0,35,9,0.0,2,1,1,105837.38
0,1442,15688713,1542,627,2,1,44,6,0.0,1,1,1,114469.55
0,4507,15635177,2516,597,2,0,66,3,0.0,1,1,1,70532.53
0,1523,15720662,2179,787,0,0,35,1,106266.8,1,1,1,16607.15
0,12,15737173,76,497,2,1,24,3,0.0,2,1,0,76390.01
0,9132,15737705,115,775,0,0,27,4,152309.37,1,1,0,104112.0
0,7269,15587266,664,606,1,0,27,6,172310.33,1,0,1,111448.92
0,9695,15659710,1345,581,0,1,25,5,77886.53,2,1,0,150319.49
1,4210,15729201,993,682,0,1,55,9,0.0,1,1,0,153356.8
1,6602,15655213,2386,591,1,0,51,8,132508.3,1,1,1,161304.68
0,4624,15699195,2167,709,0,0,24,3,110949.41,1,1,1,168515.61
1,1830,15605275,1795,725,1,1,45,8,116917.07,1,0,0,173464.43
0,6459,15783526,1363,589,0,1,36,1,100895.54,1,1,1,68075.14
0,1614,15674811,1234,739,1,1,29,3,59385.98,2,1,1,105533.96
0,7899,15628144,2210,635,0,0,72,4,74812.84,1,0,1,27448.33
0,234,15723886,796,767,1,1,20,3,119714.25,2,0,1,150135.38
0,9718,15654222,1797,757,2,1,30,3,145396.49,1,0,1,198341.15
0,8580,15702277,2208,650,0,1,34,4,106005.54,1,0,1,142995.32
0,3910,15726487,1873,431,0,1,63,6,160982.89,1,1,1,168008.17
0,1291,15813917,1264,653,1,1,31,9,143321.97,1,1,0,83679.46
1,5232,15749519,1394,822,0,1,38,6,128289.7,3,1,0,9149.96
0,2421,15783305,829,593,0,0,46,7,98752.51,1,1,0,145560.38
0,2767,15677217,1130,705,0,1,30,1,0.0,1,1,1,181300.32
0,4477,15723028,2208,778,0,1,33,1,0.0,2,1,0,85439.73
0,2404,15756901,386,641,0,0,26,4,91547.84,2,0,1,28157.34
0,90,15767954,1851,635,1,0,28,3,81623.67,2,1,1,156791.36
0,3158,15815236,445,574,2,1,34,5,0.0,2,0,0,28269.86
0,903,15792388,1385,645,0,0,48,7,90612.34,1,1,1,149139.13
0,2865,15597033,2231,708,1,1,37,8,153366.13,1,1,1,26912.34
1,9728,15807728,789,530,0,0,45,1,0.0,1,0,1,190663.89
0,4563,15795895,2571,678,1,1,36,1,117864.85,2,1,0,27619.06
0,6416,15769516,2160,674,0,0,42,9,0.0,2,1,0,4292.72
1,3742,15635396,2313,738,1,0,29,9,139106.19,1,1,0,141872.05
0,5205,15704231,158,430,0,0,33,8,0.0,1,1,1,69759.91
1,2677,15641994,1599,667,1,1,43,1,103018.45,1,1,0,32462.39
1,8956,15641319,19,518,2,1,50,4,0.0,1,0,0,107112.25
0,2436,15661734,2304,608,1,1,42,8,131390.75,2,1,0,71178.09
0,8880,15774277,473,809,0,1,43,2,0.0,2,1,1,132908.07
1,7534,15592773,695,630,1,0,51,0,108449.23,3,0,0,88372.69
0,9783,15728829,2483,509,0,1,18,7,102983.91,1,1,0,171770.58
1,519,15775912,1538,698,0,1,48,4,101238.24,2,0,1,177815.87
0,9043,15689594,2268,731,0,1,29,5,179539.2,1,0,0,112010.02
0,1102,15782219,764,703,2,1,29,9,0.0,2,1,0,50679.48
0,1868,15740164,881,715,0,0,33,3,85227.84,1,1,1,68087.15
0,9179,15645637,1108,798,1,0,39,6,119787.76,1,1,1,164248.33
0,4204,15640922,627,791,0,0,52,7,0.0,1,1,1,122782.5
0,7151,15691150,1307,699,0,0,32,4,110559.46,1,1,1,127429.56
0,9186,15715078,1732,584,0,1,35,6,161613.94,2,1,1,148238.16
0,8696,15801994,305,775,0,1,31,9,0.0,2,1,0,169278.51
1,4757,15778005,1236,785,0,0,39,1,130147.98,1,1,0,163798.41
1,7883,15732061,1405,850,1,0,45,1,121874.89,1,0,0,6865.41
1,7092,15763108,608,600,1,1,53,7,106261.63,1,1,0,93629.66
0,8628,15777830,1122,639,0,0,42,4,0.0,2,0,0,167682.37
0,293,15655774,261,583,0,1,27,7,0.0,2,1,0,51285.49
0,725,15626742,361,694,0,1,36,3,97530.25,1,1,1,117140.41
0,4727,15721740,1881,633,1,1,50,7,88302.65,1,1,1,195937.16
0,2643,15581548,1218,637,2,0,22,5,98800.0,1,1,0,122865.55
0,7553,15781574,1452,636,2,1,76,9,126534.6,1,1,1,39789.62
0,311,15712287,1959,652,0,0,80,4,0.0,2,1,1,188603.07
0,825,15603830,1886,600,2,1,36,4,0.0,2,1,0,143635.36
0,3789,15707110,727,660,1,1,28,2,170890.05,2,1,0,41758.9
0,4399,15707007,1825,743,0,0,39,8,0.0,1,1,0,94263.44
0,7181,15632789,1470,794,0,1,30,8,0.0,2,1,1,24113.91
0,940,15599289,2567,724,0,0,37,10,68598.56,1,1,0,157862.82
0,4648,15581733,166,781,0,0,28,4,0.0,2,1,0,177703.15
0,7076,15768295,2466,778,0,0,34,7,109564.1,1,0,1,113046.81
1,6776,15751455,272,469,0,0,48,5,0.0,1,1,0,160529.71
0,3342,15640866,1919,718,0,0,29,3,0.0,1,0,1,134462.29
0,755,15685997,121,838,2,0,39,5,166733.92,2,1,0,14279.44
1,3167,15746203,1097,555,1,1,62,4,119817.33,1,0,1,43507.1
1,4065,15689886,1059,626,1,1,39,10,132287.92,3,1,1,51467.92
0,1634,15755868,767,562,0,1,35,7,0.0,1,0,0,48869.67
0,3314,15638988,843,684,0,1,54,6,0.0,2,1,1,94888.6
0,5321,15591550,218,525,2,1,36,3,77910.23,1,1,0,67238.01
0,7680,15790689,1040,647,2,1,32,9,80958.36,1,1,1,128590.73
0,7419,15647191,1440,677,0,1,36,4,0.0,2,1,0,7824.31
0,4439,15583850,605,672,1,1,68,0,126061.51,2,1,1,184936.77
0,6643,15724924,899,589,0,0,37,6,138497.84,1,0,1,18988.58
0,79,15575185,333,757,2,1,33,5,77253.22,1,0,1,194239.63
0,6145,15617320,1884,693,2,0,46,3,151709.33,1,1,0,180736.24
1,7503,15697844,2499,721,2,0,32,10,0.0,1,1,0,136119.96
1,6562,15650538,2274,445,1,0,48,7,168286.58,1,1,0,16645.77
0,6544,15796218,2482,814,1,1,29,1,131968.57,2,1,1,147693.92
0,4493,15773260,2370,590,0,0,32,0,127763.24,1,1,0,100717.54
0,4811,15799186,2095,632,0,1,38,4,0.0,2,0,0,192505.62
0,9424,15757385,1620,578,2,0,28,8,161592.76,1,1,0,177834.79
0,7136,15788442,496,681,2,0,57,2,173306.13,1,0,1,131964.66
0,7872,15711602,1435,676,0,0,36,3,91711.59,1,1,1,95393.43
0,1971,15762268,979,666,0,0,41,10,141162.08,1,1,0,50908.48
0,8683,15590676,1251,735,0,1,34,1,141796.43,1,1,0,45858.49
0,1745,15682533,1109,850,0,0,39,7,79259.99,1,0,1,186910.74
0,6146,15653065,1758,530,2,0,22,7,0.0,2,1,0,104170.48
0,6386,15706810,2615,606,1,0,32,1,106301.85,2,0,1,59061.25
1,2294,15801265,2298,689,2,0,45,0,57784.22,1,1,0,197804.0
0,7786,15750547,129,738,0,1,26,9,0.0,2,1,1,48644.94
0,1452,15684198,1557,551,0,0,38,10,0.0,2,1,1,216.27
1,7518,15771409,1567,586,0,1,58,7,151933.63,1,1,0,162960.05
0,2298,15797595,948,709,0,0,40,9,131569.63,1,1,1,103970.58
0,3452,15700864,797,607,0,0,21,0,0.0,2,1,0,116106.52
0,2049,15771702,2049,567,0,0,35,5,166118.45,2,1,0,127827.18
0,4610,15794895,1573,581,2,1,34,1,0.0,2,0,1,81175.25
0,6454,15815070,2059,566,1,0,44,5,141428.99,2,0,0,68408.74
0,3851,15775293,2248,680,0,1,34,3,143292.95,1,1,0,66526.01
1,8449,15717191,789,508,0,1,49,1,93817.41,2,1,1,132468.76
0,9753,15781530,1099,690,0,1,21,8,0.0,2,1,1,155782.89
0,1587,15595282,2497,735,0,0,33,4,0.0,2,1,0,149474.69
0,5184,15621440,2223,694,0,1,38,1,0.0,2,0,1,156858.2
1,2537,15752026,975,691,0,1,58,3,0.0,1,0,1,194930.3
0,9630,15601977,324,497,2,1,44,2,121250.04,1,0,1,79691.4
0,2544,15655192,798,850,2,0,24,1,0.0,2,0,1,69052.87
0,5109,15777772,2501,650,2,1,55,9,119618.42,1,1,1,29861.13
0,2997,15575694,2579,729,2,0,45,7,91091.06,2,1,0,71133.12
1,4199,15565706,30,612,2,1,35,1,0.0,1,1,1,83256.26
0,4446,15736413,972,739,0,1,29,1,0.0,2,1,1,164484.78
0,4305,15770576,976,555,2,1,50,7,128061.0,2,1,1,62375.1
0,4485,15595136,1305,645,0,0,37,1,0.0,2,1,1,68987.55
0,5833,15607786,1501,709,0,1,26,6,156551.63,1,0,1,4410.77
0,1457,15789546,1801,639,2,1,28,8,0.0,2,1,0,126561.07
0,5538,15735346,2454,527,1,0,41,10,136733.24,1,1,1,57589.29
0,487,15758639,1645,641,0,1,37,7,0.0,2,1,0,75248.3
0,6543,15785831,2194,591,0,1,35,7,183027.25,1,1,1,56028.79
1,8222,15774358,2050,443,1,1,59,4,110939.3,1,1,0,72846.58
0,6203,15684995,394,690,2,1,49,8,116622.73,1,0,1,51011.29
1,4243,15746553,375,526,1,1,50,5,124233.24,1,0,1,159456.87
1,7248,15663194,2446,582,1,0,40,3,110150.43,1,1,1,191757.65
1,1154,15669899,802,755,1,0,45,7,135643.0,1,0,0,143619.52
1,9555,15593778,566,779,0,0,29,3,46388.16,3,1,0,127939.26
0,9756,15804009,67,806,1,1,36,8,167983.17,2,1,1,106714.28
0,559,15717046,2488,741,2,1,53,3,0.0,2,1,1,38913.68
0,8092,15715510,724,768,0,1,29,2,95984.69,2,1,1,73686.75
1,3532,15653251,1041,408,0,0,84,8,87873.39,1,0,0,188484.52
0,9587,15786418,473,546,0,0,20,6,0.0,1,0,1,20508.85
0,5513,15653784,2214,627,0,1,37,2,125190.86,1,0,1,84584.69
1,3534,15808557,1494,695,0,0,42,5,0.0,1,0,1,72172.13
0,6505,15773242,493,621,0,1,32,1,0.0,2,1,1,168779.47
1,3235,15664907,46,527,0,1,47,1,0.0,1,1,0,21312.16
1,9567,15743193,1820,644,0,1,37,6,117271.8,2,1,0,104217.96
1,7038,15789611,1394,568,1,1,46,8,150836.92,1,0,0,64516.8
0,9384,15739997,355,716,0,0,23,2,94464.81,2,0,1,185900.88
0,9269,15785183,489,596,2,1,29,2,0.0,2,1,1,1591.19
0,6021,15781234,2554,609,0,0,35,2,147900.43,1,1,0,140000.29
0,6721,15647207,1835,609,0,1,26,7,0.0,2,1,0,98463.99
0,2189,15799211,79,708,2,0,32,8,187487.63,1,1,1,120115.5
1,5093,15596303,2497,688,0,0,39,0,0.0,2,1,0,53222.15
1,8425,15775703,1407,702,0,1,26,2,71281.29,1,1,1,108747.12
0,9790,15814040,1678,610,0,0,45,1,0.0,2,1,1,199657.46
0,7866,15748995,1132,691,2,1,30,9,0.0,2,0,1,10963.04
1,126,15627360,845,432,0,1,42,9,152603.45,1,1,0,110265.24
0,5418,15662245,1963,588,0,1,32,1,0.0,2,1,1,8763.87
0,3574,15791988,465,670,0,1,68,4,0.0,2,1,1,11426.7
0,9308,15680405,1873,685,0,1,40,2,168001.34,2,1,1,167400.29
0,2759,15668347,1154,624,0,1,36,6,0.0,2,0,0,84635.64
0,2272,15703588,1883,665,1,1,25,5,153611.83,2,1,0,35321.65
1,1924,15629575,2495,717,0,1,36,2,148061.89,1,1,0,179128.69
0,1602,15594404,214,834,0,0,49,8,160602.25,2,1,0,129273.94
0,9891,15670427,424,662,2,1,37,4,155187.3,1,1,0,48930.8
1,2271,15622217,2372,538,0,0,38,8,88758.95,2,0,0,28226.15
0,9170,15659002,1538,766,0,0,45,6,0.0,2,0,0,147184.74
0,5367,15812230,720,670,1,0,42,5,49508.79,3,1,1,100324.01
0,1933,15586993,899,655,2,0,56,5,0.0,2,1,1,41782.7
0,1396,15697095,2599,705,2,1,46,7,0.0,2,1,0,117273.35
0,2683,15732102,600,656,1,0,27,3,150905.03,2,1,0,16998.72
0,6680,15722813,341,470,2,1,30,4,125385.01,1,1,0,68293.93
0,8483,15756655,1481,632,0,0,34,2,0.0,2,0,0,165385.55
1,3474,15627840,2343,682,0,0,42,0,0.0,1,0,1,91981.85
0,447,15730460,1814,722,0,1,37,2,0.0,1,0,0,120906.83
0,361,15803716,2491,706,2,1,28,3,0.0,2,0,1,181543.67
0,6919,15721116,1693,597,2,1,24,0,108058.07,2,1,1,187826.11
0,6920,15599084,1076,782,0,1,33,7,191523.09,1,1,1,167058.75
1,9448,15810390,65,718,0,0,41,1,0.0,2,0,1,27509.52
0,9059,15802560,1645,470,2,0,48,6,140576.11,1,1,1,116971.05
0,8737,15744770,2258,636,0,1,44,2,0.0,2,0,0,86414.41
1,5646,15785373,2535,717,2,0,42,5,190305.78,1,1,0,99347.8
0,4815,15615896,442,621,2,1,39,8,0.0,2,1,0,36122.96
1,1762,15796313,1819,662,0,0,36,4,166909.2,2,1,0,138871.12
0,5447,15785547,2205,665,0,1,28,8,191402.82,2,1,0,83238.4
0,29,15728693,1587,574,1,0,43,3,141349.43,1,1,1,100187.43
0,2126,15777923,1193,544,0,0,45,6,0.0,2,0,1,151401.33
0,1882,15669922,544,530,2,0,36,2,0.0,2,1,1,14721.8
1,4503,15632118,1951,698,2,1,45,5,164450.94,1,1,0,141970.02
0,2311,15569222,1598,781,0,1,32,6,147107.91,1,1,1,40066.95
1,9076,15635942,2315,576,0,1,40,9,0.0,2,1,0,112465.19
1,6858,15629299,2556,546,1,0,52,1,106074.89,1,1,1,23548.45
0,1435,15714993,1423,552,0,0,41,9,124349.34,1,1,0,135635.25
0,7576,15687634,907,561,1,1,49,5,94754.0,1,1,1,26691.31
0,7931,15606436,209,500,2,1,38,7,0.0,2,0,0,192013.23
0,6676,15724663,481,654,2,0,36,5,0.0,2,0,0,157238.05
0,5680,15621974,610,778,1,0,33,4,111063.73,2,1,0,83556.65
0,1426,15583668,1442,726,0,0,42,2,109471.79,1,0,1,175161.05
0,8543,15647546,369,688,1,0,40,8,150679.71,2,0,1,196226.38
0,9750,15767594,121,533,0,0,35,8,0.0,2,1,1,187900.12
0,7393,15795079,1740,596,2,1,67,6,0.0,2,1,1,138350.74
0,3063,15697574,2253,582,0,0,40,9,0.0,3,1,1,60954.45
0,532,15749851,293,702,2,0,26,4,135219.57,1,0,1,59747.63
1,380,15629677,649,687,2,0,39,2,0.0,3,0,0,188150.6
0,4579,15801821,549,691,0,1,38,1,0.0,2,0,0,44653.5
0,9673,15723013,2277,613,1,1,28,7,76656.4,2,1,1,185483.24
0,367,15633537,1747,540,1,0,42,9,87271.41,2,1,0,172572.64
0,9497,15756992,497,701,0,1,37,1,0.0,2,1,0,163457.55
0,2566,15596088,764,705,0,0,50,4,77065.9,2,0,1,145159.26
0,5588,15615004,73,730,0,0,37,1,0.0,2,1,1,124364.63
0,8887,15779620,2194,575,0,1,36,1,0.0,1,0,1,94570.56
0,7923,15642099,2371,679,2,1,39,6,0.0,2,1,0,12266.06
0,6668,15741921,1643,622,2,0,26,8,0.0,2,1,1,124964.82
0,7112,15572390,1105,850,2,0,39,6,0.0,2,1,0,103921.43
0,8817,15800806,1881,685,2,1,31,7,122449.31,2,1,1,180769.55
0,8614,15577018,2368,684,1,0,26,2,114035.39,1,0,0,96885.19
0,1543,15690678,294,530,0,0,33,4,129307.32,1,1,1,172930.28
0,2087,15578908,2333,725,2,0,32,0,0.0,2,1,1,138525.19
0,8005,15645815,1619,615,0,1,45,5,0.0,2,1,1,164886.64
0,411,15566594,1576,709,2,1,23,10,0.0,2,0,0,129590.18
1,7475,15799859,1440,704,0,1,50,4,165438.26,1,1,0,120770.75
0,714,15716164,1723,501,0,0,41,3,144260.5,1,1,0,172114.67
